product_id,category_id,sku,name,brand,retail_price_eur,release_date,listed_date,condition,status,days_on_shelf
1533,7,SKU-17670,Corsair Compact Wireless Combo,Corsair,45,2024-02-13,2024-03-21,new,sold,381
1534,7,SKU-17671,Logitech Mini USB-C Hub,Logitech,105,2023-05-15,2023-05-28,new,sold,679
1535,7,SKU-17679,Keychron Plus Gaming Mouse,Keychron,370,2022-06-02,2022-06-03,new,sold,1038
1536,7,SKU-17681,SteelSeries Vision Webcam,SteelSeries,375,2024-04-18,2024-05-09,new,sold,332
1537,7,SKU-17690,Corsair Air Webcam,Corsair,120,2022-06-20,2022-08-24,new,sold,956
1538,7,SKU-17699,Das Keyboard Wireless Webcam,Das Keyboard,305,2021-12-15,2022-02-16,open_box,sold,1145
1539,7,SKU-17708,Das Keyboard Mini Headset,Das Keyboard,50,2024-09-13,2024-10-13,new,sold,175
1540,7,SKU-17717,Razer Ultra Gaming Mouse,Razer,60,2022-11-24,2022-12-17,new,sold,841
1541,7,SKU-17723,Corsair Smart Wireless Combo,Corsair,230,2024-06-22,2024-07-05,open_box,sold,275
1542,7,SKU-17728,SteelSeries Vision Mechanical Keyboard,SteelSeries,390,2022-09-01,2022-10-12,new,sold,907
1543,7,SKU-17735,SteelSeries Pro Webcam,SteelSeries,230,2022-01-14,2022-02-03,new,sold,1158
1544,7,SKU-17736,Corsair Pro Headset,Corsair,285,2024-09-29,2024-11-05,open_box,sold,152
1545,7,SKU-17739,Corsair Wireless USB-C Hub,Corsair,260,2024-09-08,2024-11-05,refurbished,sold,152
1546,7,SKU-17740,Das Keyboard Neo Webcam,Das Keyboard,180,2024-01-09,2024-03-10,new,sold,392
1547,7,SKU-17749,Das Keyboard Smart Mechanical Keyboard,Das Keyboard,385,2022-02-20,2022-05-11,open_box,rented,1061
1548,7,SKU-17757,SteelSeries Flex Webcam,SteelSeries,240,2024-04-09,2024-06-12,new,sold,298
1549,7,SKU-17760,Razer Wireless Wireless Combo,Razer,280,2021-11-12,2022-01-02,open_box,rented,1190
1550,7,SKU-17763,Das Keyboard Premium Headset,Das Keyboard,360,2023-11-21,2024-01-09,new,sold,453
1551,7,SKU-17769,Das Keyboard Neo Wireless Combo,Das Keyboard,360,2022-11-14,2022-12-27,new,sold,831
1552,7,SKU-17774,Corsair Smart Gaming Mouse,Corsair,80,2023-08-03,2023-08-26,open_box,sold,589
1553,7,SKU-17778,Das Keyboard Elite Webcam,Das Keyboard,385,2022-06-18,2022-07-31,new,sold,980
1554,7,SKU-17781,Corsair Max Headset,Corsair,395,2024-08-25,2024-09-16,new,sold,202
1555,7,SKU-17788,Razer Vision Headset,Razer,110,2024-01-15,2024-01-28,new,sold,434
1556,7,SKU-17797,Logitech Flex Headset,Logitech,210,2023-05-05,2023-06-23,new,sold,653
1557,7,SKU-17803,Logitech Wireless Mechanical Keyboard,Logitech,100,2022-06-09,2022-09-03,new,sold,946
1558,7,SKU-17805,Logitech Air Webcam,Logitech,335,2023-09-02,2023-11-15,new,sold,508
1559,7,SKU-17810,Logitech Max Mechanical Keyboard,Logitech,150,2024-07-05,2024-07-18,new,for_sale,262
1560,7,SKU-17816,Razer Plus Gaming Mouse,Razer,330,2024-06-26,2024-09-01,new,sold,217
1561,7,SKU-17820,SteelSeries Neo Wireless Combo,SteelSeries,380,2022-08-06,2022-11-03,open_box,sold,885
1562,7,SKU-17822,Corsair Max USB-C Hub,Corsair,255,2022-06-10,2022-09-07,new,sold,942
1563,7,SKU-17831,SteelSeries Flex Wireless Combo,SteelSeries,165,2023-02-21,2023-04-27,new,sold,710
1564,7,SKU-17840,Corsair HD USB-C Hub,Corsair,185,2023-08-14,2023-10-27,new,sold,527
1565,7,SKU-17847,SteelSeries Flex Gaming Mouse,SteelSeries,210,2023-09-19,2023-11-23,new,sold,500
1566,7,SKU-17852,Keychron Wireless Wireless Combo,Keychron,95,2022-08-14,2022-09-21,new,sold,928
1567,7,SKU-17854,Logitech Mini Mechanical Keyboard,Logitech,45,2023-08-05,2023-09-21,open_box,sold,563
1568,7,SKU-17858,Keychron Premium Wireless Combo,Keychron,350,2022-04-26,2022-05-22,new,sold,1050
1569,7,SKU-17864,Corsair Air Webcam,Corsair,300,2022-06-19,2022-07-25,new,rented,986
1570,7,SKU-17869,Keychron Edge Headset,Keychron,210,2024-07-24,2024-10-20,new,sold,168
1571,7,SKU-17876,SteelSeries Neo Gaming Mouse,SteelSeries,165,2024-08-23,2024-11-21,new,for_sale,136
1572,7,SKU-17882,Corsair Advanced Headset,Corsair,230,2022-07-19,2022-08-05,new,sold,975
1573,7,SKU-17884,Razer Advanced Mechanical Keyboard,Razer,50,2022-01-06,2022-01-17,new,sold,1175
1574,7,SKU-17888,SteelSeries Slim USB-C Hub,SteelSeries,155,2022-10-06,2022-12-05,new,sold,853
1575,7,SKU-17897,Das Keyboard Max USB-C Hub,Das Keyboard,200,2023-05-03,2023-06-18,new,sold,658
1576,7,SKU-17902,SteelSeries Elite Wireless Combo,SteelSeries,80,2022-04-30,2022-07-04,refurbished,sold,1007
1577,7,SKU-17910,SteelSeries Flex Webcam,SteelSeries,350,2024-06-04,2024-06-19,open_box,sold,291
1578,7,SKU-17918,Razer Max Headset,Razer,300,2023-01-14,2023-01-17,new,sold,810
1579,7,SKU-17921,Razer Elite Headset,Razer,185,2023-08-09,2023-11-01,new,sold,522
1580,7,SKU-17923,Das Keyboard Compact Gaming Mouse,Das Keyboard,360,2023-08-06,2023-10-28,new,sold,526
1581,7,SKU-17927,Keychron Flex Wireless Combo,Keychron,185,2024-07-08,2024-09-28,new,sold,190
1582,7,SKU-17935,Razer Smart Webcam,Razer,150,2023-03-23,2023-06-04,refurbished,sold,672
1583,7,SKU-17943,Keychron Plus USB-C Hub,Keychron,30,2022-10-29,2022-12-24,new,sold,834
1584,7,SKU-17946,Logitech Wireless Headset,Logitech,70,2024-07-03,2024-10-01,new,sold,187
1585,7,SKU-17949,Keychron Flex Headset,Keychron,310,2022-07-04,2022-07-21,new,rented,990
1586,7,SKU-17956,Das Keyboard Pro Wireless Combo,Das Keyboard,310,2024-07-13,2024-09-28,open_box,sold,190
1587,7,SKU-17964,Keychron Edge Headset,Keychron,220,2022-12-15,2023-01-14,open_box,sold,813
1588,7,SKU-17973,SteelSeries Pro Wireless Combo,SteelSeries,115,2023-12-14,2024-03-05,new,sold,397
1589,7,SKU-17979,Logitech Neo Headset,Logitech,240,2022-07-09,2022-07-11,refurbished,sold,1000
1590,7,SKU-17982,Das Keyboard Vision Wireless Combo,Das Keyboard,105,2023-04-30,2023-07-22,open_box,sold,624
1591,7,SKU-17991,Razer Pro USB-C Hub,Razer,60,2024-10-09,2024-10-20,new,sold,168
1592,7,SKU-17993,Razer HD Gaming Mouse,Razer,85,2024-06-09,2024-07-31,new,sold,249
1593,7,SKU-17996,Logitech Plus USB-C Hub,Logitech,70,2023-01-01,2023-01-06,new,sold,821
1594,7,SKU-17997,SteelSeries Elite Gaming Mouse,SteelSeries,370,2023-03-11,2023-03-15,new,sold,753
1595,7,SKU-18001,SteelSeries HD Headset,SteelSeries,95,2023-07-06,2023-09-10,new,sold,574
1596,7,SKU-18004,Corsair Smart Webcam,Corsair,280,2022-09-02,2022-10-15,new,sold,904
1597,7,SKU-18010,Razer Elite Webcam,Razer,100,2023-12-09,2024-01-22,open_box,sold,440
1598,7,SKU-18017,Logitech Ultra USB-C Hub,Logitech,335,2022-06-20,2022-07-19,new,sold,992
1599,7,SKU-18019,Razer Slim Wireless Combo,Razer,230,2024-01-25,2024-03-04,refurbished,sold,398
1600,7,SKU-18022,Razer Ultra Gaming Mouse,Razer,395,2022-02-26,2022-04-21,new,sold,1081
1601,7,SKU-18028,Keychron Smart Wireless Combo,Keychron,50,2022-03-11,2022-05-06,open_box,sold,1066
1602,7,SKU-18030,SteelSeries Mini Gaming Mouse,SteelSeries,345,2022-06-26,2022-08-08,new,sold,972
1603,7,SKU-18035,Razer Ultra Mechanical Keyboard,Razer,75,2023-11-24,2024-01-14,new,sold,448
1604,7,SKU-18043,Corsair Mini Webcam,Corsair,280,2023-10-28,2023-12-14,new,sold,479
1605,7,SKU-18050,Razer Premium Wireless Combo,Razer,200,2021-12-23,2022-01-06,new,sold,1186
1606,7,SKU-18059,Logitech Plus Headset,Logitech,320,2023-04-04,2023-04-16,new,sold,721
1607,7,SKU-18066,Corsair Max Mechanical Keyboard,Corsair,230,2024-11-12,2024-11-24,open_box,sold,133
1608,7,SKU-18072,SteelSeries Plus Headset,SteelSeries,50,2022-05-28,2022-06-22,new,sold,1019
1609,7,SKU-18073,SteelSeries Neo Headset,SteelSeries,115,2022-06-07,2022-06-13,new,sold,1028
1610,7,SKU-18079,Keychron Slim Gaming Mouse,Keychron,70,2023-02-04,2023-02-07,new,sold,789
1611,7,SKU-18086,Razer 4K Webcam,Razer,125,2022-02-04,2022-03-02,new,sold,1131
1612,7,SKU-18095,Logitech Wireless Gaming Mouse,Logitech,335,2024-05-18,2024-06-19,new,sold,291
1613,7,SKU-18102,SteelSeries Elite Webcam,SteelSeries,120,2022-07-14,2022-10-11,new,sold,908
1614,7,SKU-18103,Logitech Pro Mechanical Keyboard,Logitech,145,2023-08-20,2023-11-08,new,sold,515
1615,7,SKU-18104,Logitech Plus Headset,Logitech,200,2023-05-28,2023-06-01,new,sold,675
1616,7,SKU-18109,Keychron Premium Wireless Combo,Keychron,120,2022-04-05,2022-05-15,new,rented,1057
1617,7,SKU-18110,Corsair Edge USB-C Hub,Corsair,320,2024-07-17,2024-10-06,new,sold,182
1618,7,SKU-18112,Razer Neo Webcam,Razer,235,2023-08-10,2023-08-23,new,sold,592
1619,7,SKU-18119,Logitech Elite USB-C Hub,Logitech,205,2023-05-30,2023-06-30,new,sold,646
1620,7,SKU-18122,Corsair Mini Webcam,Corsair,135,2022-06-05,2022-08-22,new,sold,958
1621,7,SKU-18123,Logitech Slim Gaming Mouse,Logitech,200,2024-09-24,2024-11-21,new,sold,136
1622,7,SKU-18126,Logitech Max Headset,Logitech,325,2023-06-04,2023-06-16,new,rented,660
1623,7,SKU-18128,Razer 4K USB-C Hub,Razer,385,2024-08-09,2024-10-28,new,for_sale,160
1624,7,SKU-18133,Das Keyboard Edge Wireless Combo,Das Keyboard,140,2022-09-21,2022-10-11,refurbished,sold,908
1625,7,SKU-18135,SteelSeries 4K USB-C Hub,SteelSeries,375,2022-12-13,2022-12-20,new,sold,838
1626,7,SKU-18140,Keychron Pro Headset,Keychron,65,2022-12-11,2023-01-04,new,sold,823
1627,7,SKU-18142,Corsair HD USB-C Hub,Corsair,280,2023-06-17,2023-07-08,new,sold,638
1628,7,SKU-18149,Keychron Edge Headset,Keychron,375,2024-06-11,2024-09-04,open_box,for_sale,214
1629,7,SKU-18150,Corsair Pro Mechanical Keyboard,Corsair,320,2024-05-03,2024-05-17,new,sold,324
1630,7,SKU-18157,Logitech Air Headset,Logitech,360,2023-02-22,2023-04-05,open_box,sold,732
1631,7,SKU-18164,Corsair Plus Headset,Corsair,45,2024-02-14,2024-05-13,open_box,sold,328
1632,7,SKU-18169,Keychron HD Webcam,Keychron,190,2023-05-03,2023-06-29,new,sold,647
1633,7,SKU-18174,Razer Max Wireless Combo,Razer,65,2022-09-29,2022-10-19,new,sold,900
1634,7,SKU-18178,Das Keyboard Mini Mechanical Keyboard,Das Keyboard,215,2023-02-25,2023-03-31,new,sold,737
1635,7,SKU-18185,Keychron Edge Wireless Combo,Keychron,175,2022-08-31,2022-11-06,new,sold,882
1636,7,SKU-18187,SteelSeries Ultra Gaming Mouse,SteelSeries,400,2022-06-06,2022-08-20,refurbished,sold,960
1637,7,SKU-18191,Corsair Smart Gaming Mouse,Corsair,205,2024-04-14,2024-04-14,new,sold,357
1638,7,SKU-18194,Razer Pro Mechanical Keyboard,Razer,175,2022-01-24,2022-02-14,new,sold,1147
1639,7,SKU-18199,Corsair Air Mechanical Keyboard,Corsair,190,2022-02-10,2022-03-06,open_box,sold,1127
1640,7,SKU-18204,Corsair Ultra Headset,Corsair,210,2022-03-09,2022-05-14,new,sold,1058
1641,7,SKU-18209,Keychron Flex USB-C Hub,Keychron,200,2022-10-13,2022-10-25,new,sold,894
1642,7,SKU-18211,SteelSeries Slim Wireless Combo,SteelSeries,260,2023-12-29,2024-03-18,new,sold,384
1643,7,SKU-18216,Keychron Mini USB-C Hub,Keychron,145,2024-09-16,2024-11-03,new,sold,154
1644,7,SKU-18221,Das Keyboard Max Wireless Combo,Das Keyboard,325,2022-03-28,2022-04-11,new,sold,1091
1645,7,SKU-18224,Das Keyboard Smart Headset,Das Keyboard,375,2022-02-17,2022-04-02,new,sold,1100
1646,7,SKU-18226,SteelSeries Max Webcam,SteelSeries,310,2024-02-22,2024-03-19,new,sold,383
1647,7,SKU-18232,Razer Mini Wireless Combo,Razer,150,2022-03-08,2022-04-25,new,sold,1077
1648,7,SKU-18233,Logitech Ultra Webcam,Logitech,120,2022-03-01,2022-04-07,new,sold,1095
1649,7,SKU-18240,Das Keyboard Slim Mechanical Keyboard,Das Keyboard,150,2024-05-09,2024-06-11,new,sold,299
1650,7,SKU-18241,Corsair Wireless Wireless Combo,Corsair,230,2021-12-18,2022-03-01,new,rented,1132
1651,7,SKU-18246,Corsair Premium USB-C Hub,Corsair,75,2023-12-25,2024-01-27,new,sold,435
1652,7,SKU-18253,Razer Smart Mechanical Keyboard,Razer,175,2023-08-31,2023-11-16,new,sold,507
1653,7,SKU-18259,Razer Pro Mechanical Keyboard,Razer,95,2023-08-03,2023-08-26,refurbished,sold,589
1654,7,SKU-18267,SteelSeries Air Wireless Combo,SteelSeries,255,2024-03-07,2024-03-10,new,sold,392
1655,7,SKU-18269,Razer Slim Wireless Combo,Razer,225,2024-09-04,2024-11-24,new,sold,133
1656,7,SKU-18270,Logitech Flex Webcam,Logitech,390,2024-07-11,2024-09-12,new,sold,206
1657,7,SKU-18273,Razer Max Wireless Combo,Razer,195,2024-03-14,2024-04-16,new,sold,355
1658,7,SKU-18280,Logitech Elite Webcam,Logitech,120,2024-07-26,2024-09-07,new,for_sale,211
1659,7,SKU-18287,Corsair Vision Webcam,Corsair,160,2022-10-26,2022-12-12,new,sold,846
1660,7,SKU-18296,Razer Compact Webcam,Razer,150,2023-04-18,2023-06-03,refurbished,sold,673
1661,7,SKU-18301,Logitech Pro Wireless Combo,Logitech,270,2023-11-07,2023-11-25,new,sold,498
1662,7,SKU-18303,Logitech Elite Webcam,Logitech,255,2024-07-08,2024-10-03,new,sold,185
1663,7,SKU-18305,SteelSeries Neo Headset,SteelSeries,265,2022-10-06,2022-12-07,new,sold,851
1664,7,SKU-18306,Razer Flex Wireless Combo,Razer,295,2022-04-27,2022-05-05,new,sold,1067
1665,7,SKU-18313,Razer Pro USB-C Hub,Razer,255,2023-03-06,2023-04-16,open_box,sold,721
1666,7,SKU-18322,Keychron Elite Wireless Combo,Keychron,35,2022-05-28,2022-08-01,new,sold,979
1667,7,SKU-18329,SteelSeries Air Wireless Combo,SteelSeries,395,2023-06-24,2023-07-26,new,sold,620
1668,7,SKU-18335,Corsair Slim Webcam,Corsair,355,2022-03-17,2022-05-16,new,sold,1056
1669,7,SKU-18339,SteelSeries Flex Headset,SteelSeries,250,2022-08-22,2022-10-29,new,sold,890
1670,7,SKU-18348,Keychron Slim Webcam,Keychron,315,2022-03-27,2022-05-05,new,sold,1067
1671,7,SKU-18356,Keychron Elite Headset,Keychron,80,2024-01-13,2024-02-11,new,sold,420
1672,7,SKU-18358,Das Keyboard Flex Gaming Mouse,Das Keyboard,365,2023-01-24,2023-04-09,new,sold,728
1673,7,SKU-18361,Keychron Premium Headset,Keychron,275,2024-10-17,2024-10-20,new,sold,168
1674,7,SKU-18364,Keychron Advanced Headset,Keychron,245,2023-02-18,2023-03-11,new,sold,757
1675,7,SKU-18366,Logitech Plus Mechanical Keyboard,Logitech,35,2024-01-02,2024-03-01,new,sold,401
1676,7,SKU-18373,Logitech Pro Headset,Logitech,205,2024-02-16,2024-03-02,new,sold,400
1677,7,SKU-18382,Logitech Compact Wireless Combo,Logitech,50,2023-02-16,2023-04-27,new,sold,710
1678,7,SKU-18388,Das Keyboard Premium Wireless Combo,Das Keyboard,185,2022-09-17,2022-10-11,new,sold,908
1679,7,SKU-18393,SteelSeries Vision Gaming Mouse,SteelSeries,300,2021-12-08,2022-02-04,refurbished,sold,1157
1680,7,SKU-18400,Razer Ultra USB-C Hub,Razer,190,2022-04-21,2022-06-02,new,sold,1039
1681,7,SKU-18401,SteelSeries Mini Mechanical Keyboard,SteelSeries,35,2024-01-28,2024-03-15,new,sold,387
1682,7,SKU-18403,Das Keyboard Max Webcam,Das Keyboard,150,2024-01-09,2024-03-27,new,sold,375
1683,7,SKU-18408,Keychron Air Wireless Combo,Keychron,315,2022-12-10,2023-02-03,new,sold,793
1684,7,SKU-18417,Razer Compact Webcam,Razer,260,2022-10-05,2022-11-23,new,sold,865
1685,7,SKU-18425,Logitech Edge Webcam,Logitech,220,2022-07-02,2022-08-31,new,sold,949
1686,7,SKU-18433,Keychron Max USB-C Hub,Keychron,95,2024-07-08,2024-07-17,new,sold,263
1687,7,SKU-18441,SteelSeries Ultra Gaming Mouse,SteelSeries,190,2023-11-08,2024-01-05,open_box,sold,457
1688,7,SKU-18450,Keychron Flex Mechanical Keyboard,Keychron,235,2021-10-31,2022-01-12,new,sold,1180
1689,7,SKU-18453,Logitech Neo Mechanical Keyboard,Logitech,200,2024-06-17,2024-07-24,open_box,sold,256
1690,7,SKU-18455,Das Keyboard Elite Gaming Mouse,Das Keyboard,320,2022-05-09,2022-07-17,open_box,sold,994
1691,7,SKU-18464,Razer Slim Wireless Combo,Razer,95,2022-07-31,2022-10-16,new,sold,903
1692,7,SKU-18470,Keychron Vision Headset,Keychron,300,2023-06-14,2023-06-30,new,sold,646
1693,7,SKU-18479,Corsair Compact USB-C Hub,Corsair,315,2022-09-16,2022-09-16,new,sold,933
1694,7,SKU-18482,Razer 4K Headset,Razer,45,2024-02-29,2024-03-28,open_box,sold,374
1695,7,SKU-18488,SteelSeries Slim Gaming Mouse,SteelSeries,130,2024-07-29,2024-08-20,new,sold,229
1696,7,SKU-18491,Keychron Wireless USB-C Hub,Keychron,220,2024-11-01,2024-11-24,new,for_sale,133
1697,7,SKU-18496,Das Keyboard Neo Mechanical Keyboard,Das Keyboard,175,2024-02-04,2024-02-04,new,sold,427
1698,7,SKU-18498,Logitech 4K Wireless Combo,Logitech,390,2022-11-02,2022-12-31,new,sold,827
1699,7,SKU-18500,Corsair Smart Gaming Mouse,Corsair,380,2024-06-15,2024-06-21,new,sold,289
1700,7,SKU-18503,Razer Pro Webcam,Razer,145,2022-01-31,2022-01-31,new,sold,1161
1701,8,SKU-18508,Anker Max 954 FHD Projector,Anker,3300,2024-06-26,2024-08-17,new,for_sale,232
1702,8,SKU-18517,Sony Advanced 629 FHD Projector,Sony,4790,2022-07-04,2022-08-25,open_box,sold,955
1703,8,SKU-18519,Sony Edge 834 4K Projector,Sony,595,2022-05-21,2022-05-25,new,sold,1047
1704,8,SKU-18525,Epson Elite 996 FHD Projector,Epson,1080,2024-07-11,2024-08-17,new,for_sale,232
1705,8,SKU-18531,LG Slim 626 4K Projector,LG,2145,2023-05-06,2023-07-14,new,sold,632
1706,8,SKU-18532,Anker Mini 498 FHD Projector,Anker,3645,2023-04-22,2023-05-30,new,sold,677
1707,8,SKU-18541,Optoma Flex 353 FHD Projector,Optoma,4910,2023-07-14,2023-09-03,new,sold,581
1708,8,SKU-18550,Epson Wireless 177 4K Projector,Epson,3580,2023-12-28,2024-03-16,new,eligible_for_rental,386
1709,8,SKU-18556,Epson 4K 339 FHD Projector,Epson,4155,2022-01-01,2022-03-11,new,sold,1122
1710,8,SKU-18562,Epson Pro 509 FHD Projector,Epson,1320,2022-06-08,2022-06-20,new,rented,1021
1711,8,SKU-18571,LG Plus 354 4K Projector,LG,2335,2023-12-09,2024-03-07,new,eligible_for_rental,395
1712,8,SKU-18574,Anker Ultra 635 4K Projector,Anker,4675,2022-03-25,2022-06-20,new,sold,1021
1713,8,SKU-18575,Epson Elite 859 FHD Projector,Epson,4815,2022-01-02,2022-01-22,new,rented,1170
1714,8,SKU-18576,Epson Wireless 632 4K Projector,Epson,1865,2023-04-21,2023-06-16,open_box,sold,660
1715,8,SKU-18582,Epson Neo 171 4K Projector,Epson,3580,2022-07-25,2022-09-22,new,sold,927
1716,8,SKU-18591,Epson 4K 131 FHD Projector,Epson,4915,2023-05-19,2023-08-13,new,sold,602
1717,8,SKU-18595,BenQ Ultra 204 FHD Projector,BenQ,4700,2023-01-21,2023-03-16,new,sold,752
1718,8,SKU-18604,Sony Compact 284 4K Projector,Sony,4565,2023-01-06,2023-03-30,new,sold,738
1719,8,SKU-18607,Sony 4K 459 FHD Projector,Sony,420,2024-02-25,2024-03-05,new,sold,397
1720,8,SKU-18608,LG Air 169 FHD Projector,LG,4585,2022-04-22,2022-05-01,new,sold,1071
1721,8,SKU-18615,Anker Neo 503 4K Projector,Anker,2605,2022-08-18,2022-09-14,open_box,rented,935
1722,8,SKU-18619,Sony Compact 630 FHD Projector,Sony,2555,2024-01-23,2024-02-12,new,rented,419
1723,8,SKU-18625,Epson Advanced 601 FHD Projector,Epson,4930,2023-09-02,2023-10-04,new,sold,550
1724,8,SKU-18632,Optoma Compact 884 FHD Projector,Optoma,495,2022-10-26,2023-01-18,new,sold,809
1725,8,SKU-18635,Optoma Premium 611 FHD Projector,Optoma,3980,2021-12-31,2022-03-23,new,rented,1110
1726,8,SKU-18636,BenQ Premium 986 4K Projector,BenQ,1365,2022-10-24,2022-11-07,new,sold,881
1727,8,SKU-18643,LG Neo 390 FHD Projector,LG,3455,2024-06-11,2024-07-23,refurbished,sold,257
1728,8,SKU-18652,Sony Neo 312 4K Projector,Sony,3050,2024-04-08,2024-05-17,new,for_sale,324
1729,8,SKU-18659,Epson Premium 720 4K Projector,Epson,880,2023-12-14,2024-01-28,new,sold,434
1730,8,SKU-18662,Epson Slim 809 FHD Projector,Epson,4555,2022-07-10,2022-08-23,new,eligible_for_rental,957
1731,8,SKU-18666,Anker Flex 336 4K Projector,Anker,1005,2022-12-09,2022-12-17,new,sold,841
1732,8,SKU-18675,Epson Edge 159 FHD Projector,Epson,710,2022-06-15,2022-08-18,new,sold,962
1733,8,SKU-18679,Sony 4K 981 4K Projector,Sony,4425,2024-05-11,2024-08-07,new,sold,242
1734,8,SKU-18682,Anker Plus 980 4K Projector,Anker,3800,2023-10-28,2023-11-27,new,sold,496
1735,8,SKU-18691,Anker Advanced 969 4K Projector,Anker,2640,2024-08-18,2024-09-09,new,for_sale,209
1736,8,SKU-18696,BenQ Compact 282 FHD Projector,BenQ,3820,2022-11-29,2022-11-29,new,sold,859
1737,8,SKU-18699,Sony Advanced 923 FHD Projector,Sony,4735,2022-03-31,2022-05-02,new,sold,1070
1738,8,SKU-18704,BenQ Air 428 4K Projector,BenQ,515,2023-10-27,2024-01-08,new,sold,454
1739,8,SKU-18708,Anker Ultra 120 4K Projector,Anker,4895,2023-04-24,2023-07-22,new,sold,624
1740,8,SKU-18712,Optoma Elite 852 4K Projector,Optoma,695,2024-01-29,2024-02-03,refurbished,eligible_for_rental,428
1741,8,SKU-18715,Sony Max 606 FHD Projector,Sony,1145,2022-03-15,2022-04-28,open_box,sold,1074
1742,8,SKU-18719,LG Neo 669 FHD Projector,LG,2780,2022-09-19,2022-09-28,open_box,sold,921
1743,8,SKU-18720,Anker Smart 717 FHD Projector,Anker,4350,2022-03-05,2022-03-25,new,sold,1108
1744,8,SKU-18729,Optoma Plus 538 4K Projector,Optoma,520,2024-02-13,2024-03-03,new,eligible_for_rental,399
1745,8,SKU-18731,Optoma Plus 808 FHD Projector,Optoma,2145,2023-12-03,2024-01-25,new,sold,437
1746,8,SKU-18739,Epson HD 721 4K Projector,Epson,4060,2023-11-27,2024-01-12,new,sold,450
1747,8,SKU-18744,Sony Compact 507 4K Projector,Sony,2080,2022-11-12,2023-02-07,new,sold,789
1748,8,SKU-18748,Anker Premium 604 4K Projector,Anker,2010,2024-06-24,2024-07-18,new,for_sale,262
1749,8,SKU-18751,LG Elite 214 4K Projector,LG,1425,2024-01-27,2024-04-21,new,sold,350
1750,8,SKU-18757,Anker Flex 521 4K Projector,Anker,4280,2022-01-13,2022-03-22,open_box,sold,1111
1751,8,SKU-18765,Sony Plus 334 4K Projector,Sony,3615,2024-01-16,2024-02-18,new,sold,413
1752,8,SKU-18769,Sony Wireless 347 4K Projector,Sony,1095,2023-10-26,2024-01-19,new,sold,443
1753,8,SKU-18775,Sony Premium 443 4K Projector,Sony,365,2023-04-30,2023-05-09,new,sold,698
1754,8,SKU-18781,Anker Edge 705 4K Projector,Anker,1480,2024-06-26,2024-08-14,open_box,sold,235
1755,8,SKU-18786,LG Wireless 794 4K Projector,LG,4725,2023-10-25,2023-11-19,new,sold,504
1756,8,SKU-18790,LG 4K 566 4K Projector,LG,3055,2024-09-08,2024-10-26,new,for_sale,162
1757,8,SKU-18797,Optoma Slim 225 FHD Projector,Optoma,305,2021-11-05,2022-01-17,new,sold,1175
1758,8,SKU-18802,Sony Max 369 FHD Projector,Sony,3975,2023-12-12,2024-01-31,new,eligible_for_rental,431
1759,8,SKU-18810,Optoma Plus 174 FHD Projector,Optoma,1965,2022-07-29,2022-09-01,new,sold,948
1760,8,SKU-18817,Epson Compact 589 FHD Projector,Epson,4005,2022-09-27,2022-11-19,new,sold,869
1761,8,SKU-18822,BenQ Compact 179 FHD Projector,BenQ,3355,2024-06-28,2024-07-26,new,for_sale,254
1762,8,SKU-18823,Epson Flex 885 4K Projector,Epson,880,2022-08-25,2022-09-04,new,sold,945
1763,8,SKU-18832,LG Max 623 FHD Projector,LG,4850,2023-07-05,2023-07-27,new,rented,619
1764,8,SKU-18841,LG Slim 801 FHD Projector,LG,3285,2022-09-11,2022-12-02,open_box,rented,856
1765,8,SKU-18842,Anker Edge 623 4K Projector,Anker,2420,2022-07-17,2022-09-28,new,rented,921
1766,8,SKU-18849,Anker Wireless 437 FHD Projector,Anker,1535,2022-02-14,2022-05-07,new,sold,1065
1767,8,SKU-18855,Optoma Neo 155 4K Projector,Optoma,3360,2022-03-16,2022-04-04,new,eligible_for_rental,1098
1768,8,SKU-18858,Anker Elite 525 FHD Projector,Anker,4265,2023-01-20,2023-02-04,new,rented,792
1769,8,SKU-18859,Sony Compact 236 4K Projector,Sony,3210,2022-04-25,2022-06-27,new,sold,1014
1770,8,SKU-18860,Optoma Plus 795 FHD Projector,Optoma,940,2024-02-18,2024-03-11,open_box,sold,391
1771,8,SKU-18861,Sony Smart 452 4K Projector,Sony,4840,2023-09-30,2023-12-23,open_box,sold,470
1772,8,SKU-18865,Optoma Elite 373 4K Projector,Optoma,1110,2022-11-07,2022-12-23,new,rented,835
1773,8,SKU-18869,BenQ Premium 466 FHD Projector,BenQ,1880,2022-01-12,2022-03-13,new,sold,1120
1774,8,SKU-18871,Epson Flex 182 FHD Projector,Epson,2590,2022-07-03,2022-09-05,new,sold,944
1775,8,SKU-18875,LG Pro 171 FHD Projector,LG,680,2023-01-20,2023-04-01,open_box,sold,736
1776,8,SKU-18884,Anker Smart 864 4K Projector,Anker,1440,2024-02-03,2024-04-04,new,sold,367
1777,8,SKU-18890,LG Slim 333 4K Projector,LG,4915,2022-09-28,2022-10-18,open_box,sold,901
1778,8,SKU-18899,Epson Plus 525 4K Projector,Epson,3415,2022-08-19,2022-11-12,open_box,sold,876
1779,8,SKU-18902,Optoma 4K 162 4K Projector,Optoma,3165,2023-10-27,2023-11-23,new,sold,500
1780,8,SKU-18903,LG Premium 411 4K Projector,LG,1500,2024-08-30,2024-10-04,new,sold,184
